provincia,poblacion,codigopostalid,lat,lon
Madrid,La Serna del Monte,28737,"-3,626,027,010","41,032,823,720"
Madrid,Serranillos del Valle,28979,"-3,884,287,910","40,205,189,630"
Madrid,Sevilla la Nueva,28609,"-4,027,283,740","40,346,615,420"
Madrid,Somosierra,28756,"-3,580,844,040","41,132,879,150"
Madrid,Soto del Real,28791,"-3,788,260,260","40,752,941,940"
Madrid,Talamanca de Jarama,28160,"-3,514,870,040","40,746,185,910"
Madrid,Tielmes,28550,"-3,313,050,200","40,246,483,170"
Madrid,Titulcia,28359,"-3,570,678,250","40,135,516,250"
Madrid,Torrejón de Ardoz,28850,"-3,478,990,190","40,459,156,100"
Madrid,Torrejón de la Calzada,28991,"-3,795,042,400","40,199,872,330"
Madrid,Torrejón de Velasco,28990,"-3,778,873,360","40,187,360,050"
Madrid,Torrelaguna,28180,"-3,538,200,550","40,828,003,100"
Madrid,Torrelodones,28250,"-3,931,355,760","40,576,497,850"
Madrid,Torremocha de Jarama,28189,"-3,495,823,550","40,835,606,540"
Madrid,Torres de la Alameda,28813,"-3,363,015,300","40,406,594,120"
Madrid,Valdaracete,28594,"-3,192,022,890","40,210,104,160"
Madrid,Valdeavero,28816,"-3,331,613,990","40,631,292,260"
Madrid,Valdelaguna,28391,"-3,366,774,340","40,162,125,150"
Madrid,Valdemanco,28729,"-3,663,505,970","40,871,816,970"
Madrid,Valdemaqueda,28295,"-4,295,148,700","40,511,013,460"
Madrid,Valdemorillo,28210,"-4,067,051,090","40,502,164,340"
Madrid,Valdemoro,28340,"-3,678,814,740","40,188,899,480"
Madrid,Valdeolmos-Alalpardo,28130,"-3,474,563,520","40,629,569,630"
Madrid,Valdepiélagos,28170,"-3,463,696,510","40,762,842,970"
Madrid,Valdetorres de Jarama,28150,"-3,512,610,800","40,695,594,510"
Madrid,Valdilecha,28511,"-3,303,707,530","40,295,013,860"
Madrid,Valverde de Alcalá,28812,"-3,298,509,310","40,418,940,100"
Madrid,Velilla de San Antonio,28891,"-3,488,274,820","40,366,332,150"
Madrid,El Vellón,28722,"-3,581,492,820","40,765,986,250"
Madrid,Venturada,28729,"-3,617,799,840","40,799,633,840"
Madrid,Villaconejos,28360,"-3,485,679,100","40,103,920,240"
Madrid,Villa del Prado,28630,"-4,305,531,510","40,276,432,030"
Madrid,Villalbilla,28810,"-3,297,791,590","40,432,662,900"
Madrid,Villamanrique de Tajo,28598,"-3,238,613,660","40,067,776,880"
Madrid,Villamanta,28610,"-4,107,635,630","40,300,558,690"
Madrid,Villamantilla,28609,"-4,129,779,720","40,338,678,110"
Madrid,Villanueva de la Cañada,28691,"-4,003,408,140","40,447,752,900"
Madrid,Villanueva de la Cañada,28692,"-4,003,408,140","40,447,752,900"
Madrid,Villanueva del Pardillo,28229,"-3,964,383,460","40,489,544,100"
Madrid,Villanueva de Perales,28609,"-4,101,258,680","40,346,998,130"
Madrid,Villar del Olmo,28512,"-3,235,360,010","40,336,173,070"
Madrid,Villar del Olmo,28514,"-3,235,360,010","40,336,173,070"
Madrid,Villarejo de Salvanés,28590,"-3,272,326,260","40,167,834,740"
Madrid,Villaviciosa de Odón,28670,"-3,896,484,280","40,357,648,780"
Madrid,Villavieja del Lozoya,28739,"-3,670,805,960","41,005,988,870"
Madrid,Zarzalejo,28293,"-4,182,479,350","40,548,237,890"
Madrid,Lozoyuela-Navas-Sieteiglesias,28752,"-3,618,396,740","40,927,819,810"
Madrid,Lozoyuela-Navas-Sieteiglesias,28753,"-3,618,396,740","40,927,819,810"
Madrid,Lozoyuela-Navas-Sieteiglesias,28754,"-3,618,396,740","40,927,819,810"
Madrid,Puentes Viejas,28195,"-3,583,264,550","40,964,450,110"
Madrid,Puentes Viejas,28196,"-3,583,264,550","40,964,450,110"
Madrid,Puentes Viejas,28754,"-3,583,264,550","40,964,450,110"
Madrid,Tres Cantos,28760,"-3,704,205,900","40,604,905,350"
Madrid,Tres Cantos,28761,"-3,704,205,900","40,604,905,350"
Málaga,Alameda,29530,"-4,660,269,220","37,209,458,700"
Málaga,Alcaucín,29711,"-4,114,133,680","36,902,503,230"
Málaga,Alcaucín,29713,"-4,114,133,680","36,902,503,230"
Málaga,Alfarnate,29194,"-4,259,672,440","36,995,073,750"
Málaga,Alfarnatejo,29194,"-4,272,011,650","36,979,573,610"
Málaga,Algarrobo,29750,"-4,039,907,080","36,773,262,110"
Málaga,Algatocín,29491,"-5,274,810,500","36,573,994,870"
Málaga,Alhaurín de la Torre,29130,"-4,560,450,900","36,663,149,110"
Málaga,Alhaurín el Grande,29120,"-4,687,024,690","36,645,100,250"
Málaga,Almáchar,29718,"-4,216,080,600","36,808,928,820"
Málaga,Almargen,29330,"-5,021,139,210","37,002,113,640"
Málaga,Almogía,29150,"-4,541,154,350","36,824,730,790"
Málaga,Álora,29500,"-4,706,855,430","36,820,630,010"
Málaga,Álora,29510,"-4,706,855,430","36,820,630,010"
Málaga,Álora,29552,"-4,706,855,430","36,820,630,010"
Málaga,Álora,29593,"-4,706,855,430","36,820,630,010"
Málaga,Alozaina,29567,"-4,855,295,130","36,728,264,420"
Málaga,Alpandeire,29460,"-5,202,589,090","36,633,773,500"
Málaga,Antequera,29200,"-4,558,044,510","37,014,221,500"
Málaga,Antequera,29230,"-4,558,044,510","37,014,221,500"
Málaga,Antequera,29250,"-4,558,044,510","37,014,221,500"
Málaga,Antequera,29260,"-4,558,044,510","37,014,221,500"
Málaga,Antequera,29314,"-4,558,044,510","37,014,221,500"
Málaga,Antequera,29540,"-4,558,044,510","37,014,221,500"
Málaga,Árchez,29753,"-3,990,811,500","36,839,035,150"
Málaga,Archidona,29300,"-4,390,314,160","37,097,173,490"
Málaga,Archidona,29309,"-4,390,314,160","37,097,173,490"
Málaga,Archidona,29314,"-4,390,314,160","37,097,173,490"
Málaga,Archidona,29315,"-4,390,314,160","37,097,173,490"
Málaga,Ardales,29550,"-4,845,476,350","36,876,409,090"
Málaga,Ardales,29552,"-4,845,476,350","36,876,409,090"
Málaga,Arenas,29717,"-4,044,151,900","36,816,043,050"
Málaga,Arenas,29753,"-4,044,151,900","36,816,043,050"
Málaga,Arriate,29350,"-5,141,782,340","36,798,597,340"
Málaga,Atajate,29494,"-5,245,354,710","36,640,366,020"
Málaga,Benadalid,29493,"-5,268,646,810","36,605,864,780"
Málaga,Benahavís,29679,"-5,046,543,210","36,523,799,080"
Málaga,Benalauría,29491,"-5,260,229,760","36,593,622,910"
Málaga,Benalmádena,29630,"-4,572,419,890","36,593,061,450"
Málaga,Benalmádena,29631,"-4,572,419,890","36,593,061,450"
Málaga,Benalmádena,29639,"-4,572,419,890","36,593,061,450"
Málaga,Benamargosa,29718,"-4,193,935,890","36,833,924,110"
Málaga,Benamocarra,29719,"-4,159,923,560","36,790,073,010"
Málaga,Benaoján,29370,"-5,253,722,910","36,718,711,180"
Málaga,Benarrabá,29490,"-5,275,755,470","36,551,723,940"
Málaga,El Borge,29718,"-4,235,046,750","36,814,403,310"
Málaga,El Burgo,29420,"-4,945,386,260","36,788,027,510"
Málaga,Campillos,29320,"-4,862,234,420","37,047,344,240"
Málaga,Canillas de Aceituno,29716,"-4,082,923,360","36,873,405,540"
Málaga,Canillas de Aceituno,29719,"-4,082,923,360","36,873,405,540"
Málaga,Canillas de Albaida,29755,"-3,988,223,850","36,846,241,080"
Málaga,Cañete la Real,29340,"-5,023,264,030","36,950,812,130"
Málaga,Carratraca,29551,"-4,820,651,290","36,853,843,560"
Málaga,Cartajima,29452,"-5,154,136,730","36,645,583,450"
Málaga,Cártama,29010,"-4,631,716,530","36,710,057,820"
Málaga,Cártama,29569,"-4,631,716,530","36,710,057,820"
Málaga,Cártama,29570,"-4,631,716,530","36,710,057,820"
Málaga,Cártama,29580,"-4,631,716,530","36,710,057,820"
Málaga,Cártama,29592,"-4,631,716,530","36,710,057,820"
Málaga,Casabermeja,29160,"-4,429,579,720","36,893,926,490"
Málaga,Casarabonela,29566,"-4,843,098,050","36,784,806,340"
Málaga,Casares,29690,"-5,273,831,410","36,442,767,540"
Málaga,Casares,29692,"-5,273,831,410","36,442,767,540"
Málaga,Coín,29100,"-4,759,586,850","36,659,870,050"
Málaga,Colmenar,29170,"-4,336,481,630","36,903,176,290"
Málaga,Comares,29195,"-4,246,383,820","36,849,827,690"
Málaga,Cómpeta,29754,"-3,974,818,100","36,832,803,210"
Málaga,Cortes de la Frontera,29380,"-5,342,431,710","36,617,812,530"
Málaga,Cortes de la Frontera,29391,"-5,342,431,710","36,617,812,530"
Málaga,Cortes de la Frontera,29490,"-5,342,431,710","36,617,812,530"
Málaga,Cuevas Bajas,29220,"-4,488,461,130","37,235,769,890"
Málaga,Cuevas del Becerro,29470,"-5,046,577,060","36,875,208,460"
Málaga,Cuevas de San Marcos,29210,"-4,414,102,280","37,267,659,010"
Málaga,Cútar,29718,"-4,228,778,800","36,831,180,450"
Málaga,Estepona,29680,"-5,146,357,200","36,426,576,680"
Málaga,Estepona,29688,"-5,146,357,200","36,426,576,680"
Málaga,Estepona,29689,"-5,146,357,200","36,426,576,680"
Málaga,Estepona,29693,"-5,146,357,200","36,426,576,680"
Málaga,Estepona,29698,"-5,146,357,200","36,426,576,680"
Málaga,Faraján,29461,"-5,189,092,560","36,616,428,500"
Málaga,Frigiliana,29788,"-3,898,756,870","36,792,999,720"
Málaga,Frigiliana,29789,"-3,898,756,870","36,792,999,720"
Málaga,Fuengirola,29640,"-4,623,783,080","36,539,028,390"
Málaga,Fuente de Piedra,29520,"-4,731,950,660","37,135,509,200"
Málaga,Gaucín,29480,"-5,314,878,600","36,517,290,260"
Málaga,Genalguacil,29492,"-5,236,197,550","36,544,720,980"
Málaga,Guaro,29108,"-4,833,210,280","36,655,965,920"
Málaga,Humilladero,29531,"-4,700,879,340","37,113,363,220"
Málaga,Humilladero,29533,"-4,700,879,340","37,113,363,220"
Málaga,Igualeja,29440,"-5,121,720,920","36,630,824,750"
Málaga,Istán,29611,"-4,949,799,900","36,582,187,160"
Málaga,Iznate,29792,"-4,184,905,160","36,776,215,300"
Málaga,Jimera de Líbar,29392,"-5,274,520,080","36,650,925,800"
Málaga,Jubrique,29492,"-5,215,068,200","36,564,475,170"
Málaga,Júzcar,29462,"-5,171,102,080","36,625,572,590"
Málaga,Macharaviaya,29791,"-4,213,824,940","36,762,582,760"
Málaga,Málaga,29001,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29002,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29003,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29004,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29005,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29006,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29007,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29008,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29009,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29010,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29011,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29012,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29013,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29014,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29015,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29016,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29017,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29018,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29140,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29190,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29191,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29196,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29197,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29470,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29590,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29591,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29620,"-4,419,975,110","36,720,342,670"
Málaga,Málaga,29720,"-4,419,975,110","36,720,342,670"
Málaga,Manilva,29691,"-5,250,501,500","36,377,702,160"
Málaga,Manilva,29692,"-5,250,501,500","36,377,702,160"
Málaga,Marbella,29601,"-4,884,066,370","36,509,638,470"
Málaga,Marbella,29602,"-4,884,066,370","36,509,638,470"
Málaga,Marbella,29603,"-4,884,066,370","36,509,638,470"
Málaga,Marbella,29604,"-4,884,066,370","36,509,638,470"
Málaga,Marbella,29660,"-4,884,066,370","36,509,638,470"
Málaga,Marbella,29670,"-4,884,066,370","36,509,638,470"
Málaga,Mijas,29647,"-4,639,028,030","36,593,390,390"
Málaga,Mijas,29648,"-4,639,028,030","36,593,390,390"
Málaga,Mijas,29649,"-4,639,028,030","36,593,390,390"
Málaga,Mijas,29650,"-4,639,028,030","36,593,390,390"
Málaga,Mijas,29651,"-4,639,028,030","36,593,390,390"
Málaga,Moclinejo,29738,"-4,253,555,670","36,771,013,850"
Málaga,Mollina,29532,"-4,657,764,290","37,125,780,700"
Málaga,Monda,29110,"-4,832,714,650","36,629,843,020"
Málaga,Montejaque,29360,"-5,251,725,990","36,733,908,780"
Málaga,Nerja,29780,"-3,876,676,550","36,744,846,840"
Málaga,Nerja,29787,"-3,876,676,550","36,744,846,840"
Málaga,Ojén,29610,"-4,855,963,520","36,563,953,950"
Málaga,Ojén,29620,"-4,855,963,520","36,563,953,950"
Málaga,Parauta,29451,"-5,129,511,180","36,656,688,930"
Málaga,Periana,29710,"-4,190,450,320","36,926,596,880"
Málaga,Pizarra,29560,"-4,708,729,090","36,767,197,170"
Málaga,Pizarra,29568,"-4,708,729,090","36,767,197,170"
Málaga,Pizarra,29569,"-4,708,729,090","36,767,197,170"
Málaga,Pujerra,29450,"-5,149,382,320","36,612,924,290"
Málaga,Rincón de la Victoria,29720,"-4,292,303,850","36,716,343,070"
Málaga,Rincón de la Victoria,29730,"-4,292,303,850","36,716,343,070"
Málaga,Rincón de la Victoria,29738,"-4,292,303,850","36,716,343,070"
Málaga,Riogordo,29180,"-4,293,594,620","36,915,801,610"
Málaga,Ronda,29394,"-5,165,418,600","36,737,259,050"
Málaga,Ronda,29400,"-5,165,418,600","36,737,259,050"
Málaga,Ronda,29430,"-5,165,418,600","36,737,259,050"
Málaga,Ronda,29471,"-5,165,418,600","36,737,259,050"
Málaga,Salares,29714,"-4,024,188,860","36,854,256,950"
Málaga,Sayalonga,29752,"-4,012,907,340","36,798,365,670"
Málaga,Sayalonga,29753,"-4,012,907,340","36,798,365,670"
Málaga,Sedella,29715,"-4,033,654,720","36,861,638,840"
Málaga,Sedella,29719,"-4,033,654,720","36,861,638,840"
Málaga,Sierra de Yeguas,29328,"-4,868,613,310","37,124,006,800"
Málaga,Sierra de Yeguas,29329,"-4,868,613,310","37,124,006,800"
Málaga,Teba,29327,"-4,921,581,720","36,981,324,410"
Málaga,Tolox,29109,"-4,904,494,250","36,687,774,280"
Málaga,Torrox,29770,"-3,952,927,670","36,758,620,840"
Málaga,Torrox,29793,"-3,952,927,670","36,758,620,840"
Málaga,Torrox,29796,"-3,952,927,670","36,758,620,840"
Málaga,Totalán,29197,"-4,297,357,850","36,765,190,010"
Málaga,Valle de Abdalajís,29240,"-4,682,498,640","36,931,339,590"
Málaga,Vélez-Málaga,29700,"-4,102,109,230","36,782,708,100"
Málaga,Vélez-Málaga,29718,"-4,102,109,230","36,782,708,100"
Málaga,Vélez-Málaga,29719,"-4,102,109,230","36,782,708,100"
Málaga,Vélez-Málaga,29740,"-4,102,109,230","36,782,708,100"
Málaga,Vélez-Málaga,29749,"-4,102,109,230","36,782,708,100"
Málaga,Vélez-Málaga,29750,"-4,102,109,230","36,782,708,100"
Málaga,Vélez-Málaga,29751,"-4,102,109,230","36,782,708,100"
Málaga,Vélez-Málaga,29760,"-4,102,109,230","36,782,708,100"
Málaga,Vélez-Málaga,29790,"-4,102,109,230","36,782,708,100"
Málaga,Vélez-Málaga,29792,"-4,102,109,230","36,782,708,100"
Málaga,Villanueva de Algaidas,29310,"-4,450,780,970","37,186,601,290"
Málaga,Villanueva de Algaidas,29311,"-4,450,780,970","37,186,601,290"
Málaga,Villanueva del Rosario,29312,"-4,363,945,560","36,996,995,530"
Málaga,Villanueva del Trabuco,29313,"-4,337,416,980","37,029,286,960"
Málaga,Villanueva del Trabuco,29315,"-4,337,416,980","37,029,286,960"
Málaga,Villanueva de Tapia,29315,"-4,334,277,970","37,183,823,650"
Málaga,Viñuela,29712,"-4,140,960,340","36,861,838,320"
Málaga,Viñuela,29713,"-4,140,960,340","36,861,838,320"
Málaga,Viñuela,29719,"-4,140,960,340","36,861,838,320"
Málaga,Yunquera,29410,"-4,921,009,840","36,731,287,470"
Málaga,Torremolinos,29620,"-4,497,597,290","36,621,184,050"
Málaga,Villanueva de la Concepción,29230,"-4,530,562,860","36,929,526,330"
Murcia,Abanilla,30626,"-1,042,597,750","38,207,889,170"
Murcia,Abanilla,30640,"-1,042,597,750","38,207,889,170"
Murcia,Abanilla,30648,"-1,042,597,750","38,207,889,170"
Murcia,Abanilla,30649,"-1,042,597,750","38,207,889,170"
Murcia,Abarán,30550,"-1,401,180,440","38,202,599,440"
Murcia,Abarán,30559,"-1,401,180,440","38,202,599,440"
Murcia,Águilas,30880,"-1,581,125,800","37,404,297,280"
Murcia,Águilas,30889,"-1,581,125,800","37,404,297,280"
Murcia,Albudeite,30190,"-1,385,544,250","38,028,221,980"
Murcia,Alcantarilla,30820,"-1,212,912,060","37,971,680,600"
Murcia,Aledo,30859,"-1,572,982,180","37,791,820,640"
Murcia,Alguazas,30560,"-1,241,360,750","38,050,305,290"
Murcia,Alguazas,30561,"-1,241,360,750","38,050,305,290"
Murcia,Alhama de Murcia,30840,"-1,424,623,320","37,852,375,940"
Murcia,Archena,30600,"-1,298,451,370","38,112,975,650"
Murcia,Archena,30609,"-1,298,451,370","38,112,975,650"
Murcia,Beniel,30130,"-1,001,687,290","38,046,544,960"
Murcia,Blanca,30540,"-1,375,597,670","38,180,574,920"
Murcia,Bullas,30180,"-1,670,331,570","38,049,561,350"
Murcia,Bullas,30189,"-1,670,331,570","38,049,561,350"
Murcia,Calasparra,30420,"-1,693,913,380","38,231,150,460"
Murcia,Campos del Río,30191,"-1,348,336,600","38,038,771,710"
Murcia,Campos del Río,30192,"-1,348,336,600","38,038,771,710"
Murcia,Caravaca de la Cruz,30195,"-1,864,307,450","38,104,940,600"
Murcia,Caravaca de la Cruz,30400,"-1,864,307,450","38,104,940,600"
Murcia,Caravaca de la Cruz,30410,"-1,864,307,450","38,104,940,600"
Murcia,Caravaca de la Cruz,30411,"-1,864,307,450","38,104,940,600"
Murcia,Caravaca de la Cruz,30412,"-1,864,307,450","38,104,940,600"
Murcia,Caravaca de la Cruz,30413,"-1,864,307,450","38,104,940,600"
Murcia,Cartagena,30201,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30202,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30203,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30204,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30205,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30300,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30310,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30319,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30330,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30350,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30351,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30365,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30366,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30367,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30368,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30369,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30370,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30380,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30381,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30382,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30383,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30384,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30385,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30387,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30389,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30390,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30391,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30392,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30393,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30394,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30395,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30396,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30397,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30398,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30399,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30590,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30593,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30594,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30835,-0.982104940,"37,600,173,420"
Murcia,Cartagena,30868,-0.982104940,"37,600,173,420"
Murcia,Cehegín,30189,"-1,800,483,380","38,098,493,140"
Murcia,Cehegín,30420,"-1,800,483,380","38,098,493,140"
Murcia,Cehegín,30430,"-1,800,483,380","38,098,493,140"
Murcia,Cehegín,30438,"-1,800,483,380","38,098,493,140"
Murcia,Cehegín,30439,"-1,800,483,380","38,098,493,140"
Murcia,Ceutí,30562,"-1,269,607,700","38,079,039,590"
Murcia,Ceutí,30563,"-1,269,607,700","38,079,039,590"
Murcia,Fortuna,30620,"-1,123,015,520","38,179,241,020"
Murcia,Fortuna,30626,"-1,123,015,520","38,179,241,020"
Murcia,Fortuna,30628,"-1,123,015,520","38,179,241,020"
Murcia,Fortuna,30629,"-1,123,015,520","38,179,241,020"
Murcia,Fuente Álamo de Murcia,30320,"-1,170,201,020","37,723,870,300"
Murcia,Fuente Álamo de Murcia,30332,"-1,170,201,020","37,723,870,300"
Murcia,Fuente Álamo de Murcia,30333,"-1,170,201,020","37,723,870,300"
Murcia,Fuente Álamo de Murcia,30334,"-1,170,201,020","37,723,870,300"
Murcia,Fuente Álamo de Murcia,30335,"-1,170,201,020","37,723,870,300"
Murcia,Fuente Álamo de Murcia,30338,"-1,170,201,020","37,723,870,300"
Murcia,Jumilla,3659,"-1,327,024,750","38,476,173,130"
Murcia,Jumilla,30520,"-1,327,024,750","38,476,173,130"
Murcia,Jumilla,30528,"-1,327,024,750","38,476,173,130"
Murcia,Jumilla,30529,"-1,327,024,750","38,476,173,130"
Murcia,Librilla,30892,"-1,350,773,860","37,886,232,230"
Murcia,Lorca,30017,"-1,699,307,540","37,677,001,330"
Murcia,Lorca,30800,"-1,699,307,540","37,677,001,330"
Murcia,Lorca,30810,"-1,699,307,540","37,677,001,330"
Murcia,Lorca,30811,"-1,699,307,540","37,677,001,330"
Murcia,Lorca,30812,"-1,699,307,540","37,677,001,330"
Murcia,Lorca,30813,"-1,699,307,540","37,677,001,330"
Murcia,Lorca,30814,"-1,699,307,540","37,677,001,330"
Murcia,Lorca,30815,"-1,699,307,540","37,677,001,330"
Murcia,Lorca,30816,"-1,699,307,540","37,677,001,330"
Murcia,Lorca,30817,"-1,699,307,540","37,677,001,330"
